case_id,user_uuid,kp_position,kp_type,probe_class,question_type,evidence_condition,checkpoint_index,checkpoint_event_index,age_sessions,perturbation_label
memtraceb-4fd09df4-bdpetpreference-a37c4-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,4,37,37,safety_error
memtraceb-4fd09df4-bdpetpreference-a45c5-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,5,45,45,safety_error
memtraceb-4fd09df4-bdpetpreference-a53c6-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,6,53,53,safety_error
memtraceb-4fd09df4-bdpetpreference-a61c7-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,7,61,61,safety_error
memtraceb-4fd09df4-bdreadingpreference-a6c0-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,0,6,6,safety_error
memtraceb-4fd09df4-bdreadingpreference-a14c1-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,1,14,14,safety_error
memtraceb-4fd09df4-bdreadingpreference-a22c2-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,2,22,22,safety_error
memtraceb-4fd09df4-bdreadingpreference-a30c3-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,3,30,30,safety_error
memtraceb-4fd09df4-bdreadingpreference-a37c4-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,4,37,37,safety_error
memtraceb-4fd09df4-bdreadingpreference-a45c5-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,5,45,45,safety_error
memtraceb-4fd09df4-bdreadingpreference-a53c6-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,6,53,53,safety_error
memtraceb-4fd09df4-bdreadingpreference-a61c7-current-missing,4fd09df4-d0df-ff7e-bb39-5f4faedfac2c,,boundary,boundary_distractor,current,missing,7,61,61,safety_error
memtraceb-1b846c59-kp0000-a7c0-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,0,7,7,
memtraceb-1b846c59-kp0000-a16c1-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,1,16,16,
memtraceb-1b846c59-kp0000-a25c2-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,2,25,25,
memtraceb-1b846c59-kp0000-a34c3-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,3,34,34,
memtraceb-1b846c59-kp0000-a42c4-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,4,42,42,
memtraceb-1b846c59-kp0000-a51c5-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,5,51,51,
memtraceb-1b846c59-kp0000-a60c6-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,6,60,60,
memtraceb-1b846c59-kp0000-a69c7-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,0,static,static,current,present,7,69,69,
memtraceb-1b846c59-kp0028-a5c0-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,0,7,5,
memtraceb-1b846c59-kp0028-a14c1-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,1,16,14,
memtraceb-1b846c59-kp0028-a23c2-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,2,25,23,
memtraceb-1b846c59-kp0028-a32c3-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,3,34,32,
memtraceb-1b846c59-kp0028-a40c4-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,4,42,40,
memtraceb-1b846c59-kp0028-a49c5-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,5,51,49,
memtraceb-1b846c59-kp0028-a58c6-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,6,60,58,
memtraceb-1b846c59-kp0028-a67c7-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,28,preference,preference,current,present,7,69,67,
memtraceb-1b846c59-kp0099-a4c0-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,0,7,4,item_stale
memtraceb-1b846c59-kp0099-a4c0-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,0,7,4,retrieval_error
memtraceb-1b846c59-kp0099-a4c0-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,0,7,4,granularity_error
memtraceb-1b846c59-kp0099-a4c0-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,0,7,4,item_conflict
memtraceb-1b846c59-kp0099-a13c1-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,1,16,13,item_stale
memtraceb-1b846c59-kp0099-a13c1-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,1,16,13,retrieval_error
memtraceb-1b846c59-kp0099-a13c1-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,1,16,13,granularity_error
memtraceb-1b846c59-kp0099-a13c1-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,1,16,13,item_conflict
memtraceb-1b846c59-kp0099-a22c2-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,2,25,22,item_stale
memtraceb-1b846c59-kp0099-a22c2-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,2,25,22,retrieval_error
memtraceb-1b846c59-kp0099-a22c2-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,2,25,22,granularity_error
memtraceb-1b846c59-kp0099-a22c2-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,2,25,22,item_conflict
memtraceb-1b846c59-kp0099-a31c3-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,3,34,31,item_stale
memtraceb-1b846c59-kp0099-a31c3-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,3,34,31,retrieval_error
memtraceb-1b846c59-kp0099-a31c3-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,3,34,31,granularity_error
memtraceb-1b846c59-kp0099-a31c3-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,3,34,31,item_conflict
memtraceb-1b846c59-kp0099-a39c4-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,4,42,39,item_stale
memtraceb-1b846c59-kp0099-a39c4-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,4,42,39,retrieval_error
memtraceb-1b846c59-kp0099-a39c4-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,4,42,39,granularity_error
memtraceb-1b846c59-kp0099-a39c4-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,4,42,39,item_conflict
memtraceb-1b846c59-kp0099-a48c5-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,5,51,48,item_stale
memtraceb-1b846c59-kp0099-a48c5-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,5,51,48,retrieval_error
memtraceb-1b846c59-kp0099-a48c5-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,5,51,48,granularity_error
memtraceb-1b846c59-kp0099-a48c5-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,5,51,48,item_conflict
memtraceb-1b846c59-kp0099-a57c6-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,6,60,57,item_stale
memtraceb-1b846c59-kp0099-a57c6-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,6,60,57,retrieval_error
memtraceb-1b846c59-kp0099-a57c6-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,6,60,57,granularity_error
memtraceb-1b846c59-kp0099-a57c6-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,6,60,57,item_conflict
memtraceb-1b846c59-kp0099-a66c7-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,current,present,7,69,66,item_stale
memtraceb-1b846c59-kp0099-a66c7-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,historical,present,7,69,66,retrieval_error
memtraceb-1b846c59-kp0099-a66c7-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,dynamic,trajectory,present,7,69,66,granularity_error
memtraceb-1b846c59-kp0099-a66c7-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,99,dynamic,conflict_distractor,current,contradicted,7,69,66,item_conflict
memtraceb-1b846c59-kp0161-a6c1-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,1,16,6,
memtraceb-1b846c59-kp0161-a15c2-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,2,25,15,
memtraceb-1b846c59-kp0161-a24c3-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,3,34,24,
memtraceb-1b846c59-kp0161-a32c4-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,4,42,32,
memtraceb-1b846c59-kp0161-a41c5-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,5,51,41,
memtraceb-1b846c59-kp0161-a50c6-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,6,60,50,
memtraceb-1b846c59-kp0161-a59c7-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,161,preference,preference,current,present,7,69,59,
memtraceb-1b846c59-kp0348-a1c3-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,348,static,static,current,present,3,34,1,
memtraceb-1b846c59-kp0348-a9c4-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,348,static,static,current,present,4,42,9,
memtraceb-1b846c59-kp0348-a18c5-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,348,static,static,current,present,5,51,18,
memtraceb-1b846c59-kp0348-a27c6-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,348,static,static,current,present,6,60,27,
memtraceb-1b846c59-kp0348-a36c7-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,348,static,static,current,present,7,69,36,
memtraceb-1b846c59-kp0365-a6c4-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,current,present,4,42,6,item_stale
memtraceb-1b846c59-kp0365-a6c4-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,historical,present,4,42,6,retrieval_error
memtraceb-1b846c59-kp0365-a6c4-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,trajectory,present,4,42,6,granularity_error
memtraceb-1b846c59-kp0365-a6c4-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,conflict_distractor,current,contradicted,4,42,6,item_conflict
memtraceb-1b846c59-kp0365-a15c5-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,current,present,5,51,15,item_stale
memtraceb-1b846c59-kp0365-a15c5-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,historical,present,5,51,15,retrieval_error
memtraceb-1b846c59-kp0365-a15c5-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,trajectory,present,5,51,15,granularity_error
memtraceb-1b846c59-kp0365-a15c5-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,conflict_distractor,current,contradicted,5,51,15,item_conflict
memtraceb-1b846c59-kp0365-a24c6-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,current,present,6,60,24,item_stale
memtraceb-1b846c59-kp0365-a24c6-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,historical,present,6,60,24,retrieval_error
memtraceb-1b846c59-kp0365-a24c6-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,trajectory,present,6,60,24,granularity_error
memtraceb-1b846c59-kp0365-a24c6-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,conflict_distractor,current,contradicted,6,60,24,item_conflict
memtraceb-1b846c59-kp0365-a33c7-current-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,current,present,7,69,33,item_stale
memtraceb-1b846c59-kp0365-a33c7-historical-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,historical,present,7,69,33,retrieval_error
memtraceb-1b846c59-kp0365-a33c7-trajectory-present,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,dynamic,trajectory,present,7,69,33,granularity_error
memtraceb-1b846c59-kp0365-a33c7-current-contradicted,1b846c59-456e-9550-dffd-4d23f1eca81f,365,dynamic,conflict_distractor,current,contradicted,7,69,33,item_conflict
memtraceb-1b846c59-bdsportspreference-a7c0-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,0,7,7,safety_error
memtraceb-1b846c59-bdsportspreference-a16c1-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,1,16,16,safety_error
memtraceb-1b846c59-bdsportspreference-a25c2-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,2,25,25,safety_error
memtraceb-1b846c59-bdsportspreference-a34c3-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,3,34,34,safety_error
memtraceb-1b846c59-bdsportspreference-a42c4-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,4,42,42,safety_error
memtraceb-1b846c59-bdsportspreference-a51c5-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,5,51,51,safety_error
memtraceb-1b846c59-bdsportspreference-a60c6-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,6,60,60,safety_error
memtraceb-1b846c59-bdsportspreference-a69c7-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,7,69,69,safety_error
memtraceb-1b846c59-bdtravelpreference-a7c0-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,0,7,7,safety_error
memtraceb-1b846c59-bdtravelpreference-a16c1-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,1,16,16,safety_error
memtraceb-1b846c59-bdtravelpreference-a25c2-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,2,25,25,safety_error
memtraceb-1b846c59-bdtravelpreference-a34c3-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,3,34,34,safety_error
memtraceb-1b846c59-bdtravelpreference-a42c4-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,4,42,42,safety_error
memtraceb-1b846c59-bdtravelpreference-a51c5-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,5,51,51,safety_error
memtraceb-1b846c59-bdtravelpreference-a60c6-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,6,60,60,safety_error
memtraceb-1b846c59-bdtravelpreference-a69c7-current-missing,1b846c59-456e-9550-dffd-4d23f1eca81f,,boundary,boundary_distractor,current,missing,7,69,69,safety_error
memtraceb-bde53a03-kp0000-a7c0-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,0,7,7,
memtraceb-bde53a03-kp0000-a15c1-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,1,15,15,
memtraceb-bde53a03-kp0000-a24c2-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,2,24,24,
memtraceb-bde53a03-kp0000-a32c3-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,3,32,32,
memtraceb-bde53a03-kp0000-a40c4-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,4,40,40,
memtraceb-bde53a03-kp0000-a49c5-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,5,49,49,
memtraceb-bde53a03-kp0000-a57c6-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,6,57,57,
memtraceb-bde53a03-kp0000-a66c7-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,0,static,static,current,present,7,66,66,
memtraceb-bde53a03-kp0028-a5c0-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,0,7,5,
memtraceb-bde53a03-kp0028-a13c1-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,1,15,13,
memtraceb-bde53a03-kp0028-a22c2-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,2,24,22,
memtraceb-bde53a03-kp0028-a30c3-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,3,32,30,
memtraceb-bde53a03-kp0028-a38c4-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,4,40,38,
memtraceb-bde53a03-kp0028-a47c5-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,5,49,47,
memtraceb-bde53a03-kp0028-a55c6-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,6,57,55,
memtraceb-bde53a03-kp0028-a64c7-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,28,preference,preference,current,present,7,66,64,
memtraceb-bde53a03-kp0072-a4c0-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,current,present,0,7,4,item_stale
memtraceb-bde53a03-kp0072-a4c0-historical-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,historical,present,0,7,4,retrieval_error
memtraceb-bde53a03-kp0072-a4c0-trajectory-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,trajectory,present,0,7,4,granularity_error
memtraceb-bde53a03-kp0072-a4c0-current-contradicted,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,conflict_distractor,current,contradicted,0,7,4,item_conflict
memtraceb-bde53a03-kp0072-a12c1-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,current,present,1,15,12,item_stale
memtraceb-bde53a03-kp0072-a12c1-historical-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,historical,present,1,15,12,retrieval_error
memtraceb-bde53a03-kp0072-a12c1-trajectory-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,trajectory,present,1,15,12,granularity_error
memtraceb-bde53a03-kp0072-a12c1-current-contradicted,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,conflict_distractor,current,contradicted,1,15,12,item_conflict
memtraceb-bde53a03-kp0072-a21c2-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,current,present,2,24,21,item_stale
memtraceb-bde53a03-kp0072-a21c2-historical-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,historical,present,2,24,21,retrieval_error
memtraceb-bde53a03-kp0072-a21c2-trajectory-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,trajectory,present,2,24,21,granularity_error
memtraceb-bde53a03-kp0072-a21c2-current-contradicted,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,conflict_distractor,current,contradicted,2,24,21,item_conflict
memtraceb-bde53a03-kp0072-a29c3-current-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,current,present,3,32,29,item_stale
memtraceb-bde53a03-kp0072-a29c3-historical-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,historical,present,3,32,29,retrieval_error
memtraceb-bde53a03-kp0072-a29c3-trajectory-present,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,dynamic,trajectory,present,3,32,29,granularity_error
memtraceb-bde53a03-kp0072-a29c3-current-contradicted,bde53a03-5db5-ec95-ed7a-37b16b358336,72,dynamic,conflict_distractor,current,contradicted,3,32,29,item_conflict
